organisationid,shardid,shortcode,organisationstatus,createddateutc,signupdateutc,productoption,deleteddateutc,saleschannel,channeltype,salestaxbasis,salestaxperiod,salestaxtype,incometaxbasis,provisionaltaxbasis,managedbypracticeflag,payingflag,marketcode,nonpracticestaffusers,practicestaffusers,trialflag
14C161BA-7F0F-487F-A7ED-A1C3A6458E0E,104,!iE279,Active,2014-02-25 04:05:45,2018-05-04 00:00:00,Premium 50,,Online,Unknown,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,61,0,0
D3507162-646E-45E9-837E-24943C7B2217,87,!Hbz2a,Active,2016-04-06 23:57:11,2016-05-05 00:00:00,GST Cashbook,2016-12-10 22:55:08,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,0,1,0
4CA4F3C0-4999-4993-A699-ADB75B2869E8,92,!Cjq9s,Active,2018-05-11 08:21:40,2018-05-11 00:00:00,Premium 5,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,2,10,0
3A9E2212-D15D-45A5-8E83-78530617E143,92,!EIqML,Active,2018-10-31 06:55:20,2020-01-28 00:00:00,Premium 20,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,Australian Income Times (Option 2),None,1,1,AU,3,5,0
DDD83F64-47C6-4D02-AA2E-704AE84AEFD8,114,!QA2LY,Active,2018-02-27 08:29:30.937,2018-02-27 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,2,12,0
BEEB0994-B6C4-4948-B7B6-7E7A27E17A74,151,!Hf1aH,Active,2012-06-12 13:21:55,2014-01-14 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,2,0
1A9EBE2C-CC39-4E68-AFCF-95DF255D1C01,103,!eWQU5,Active,2017-11-02 09:26:10,2018-07-31 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,5,0
6500CD2A-A2B5-4854-BD88-F670FBD1972B,156,!PzwdL,Active,2018-06-25 05:39:48,2018-06-28 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,6,0
F4404635-B4E9-449A-987D-0936A14C3559,150,!26SLJ,Active,2017-01-19 22:37:12,2017-01-20 00:00:00,Payroll Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,0,4,0
F07369B9-DBA8-408A-B42E-2E61C1AF1F5C,156,!xslyC,Active,2018-06-15 01:12:39,2018-06-20 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,8,0
46B0ED52-129B-465E-9E45-6D53ABFA5966,120,!8bNy3,Active,2011-12-21 04:07:59,2011-12-21 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,2,4,0
C863C809-09E3-4284-9898-8DEAA5C0A7C8,150,!AvsTu,Active,2016-12-14 01:10:48,2016-12-14 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,None,None,1,1,AU,2,4,0
7C9C4834-07AA-4B57-B31D-9C715DCA9615,72,!4OQlq,Active,2016-06-29 01:46:39,2019-10-01 00:00:00,Premium 50,,Partner,Bookkeeper,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,11,9,0
19E29CA3-80FA-4CE6-9B80-0A3FFDB67089,110,!x7rGG,Active,2013-07-10 00:58:51,2013-07-16 00:00:00,Premium,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,3,0
1351459F-2E55-4955-B72F-738555EC199E,144,!gfwnY,Active,2017-07-15 06:09:04,2017-08-14 00:00:00,Starter,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,1,0
29B20E0A-F1D1-4A32-B46B-43DF1C61E8DD,108,!Ovndt,Active,2017-05-25 02:48:31,2019-07-16 00:00:00,Standard + Expenses,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,2,0
F2C2D6FF-FB23-41E9-8D92-EE0C89DF145F,145,!Wn22l,Active,2015-12-29 05:12:30,2016-06-29 00:00:00,Standard,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,0,1,AU,1,0,0
F5BD5D0B-9ED0-4E35-A020-0D69B1B5C38D,84,!V4bQe,Active,2017-03-02 00:10:08,2017-04-12 00:00:00,Premium 20,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,16,0
6F0F0DE3-A1E6-4C21-95DC-E73FB354D761,166,!LQVRb,Active,2016-09-06 05:54:34,2016-09-30 00:00:00,Premium 20,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,4,1,0
2902E6A6-FD2E-4B2F-B743-7A4945541450,121,!ujoBI,Active,2018-04-03 10:57:10,2018-04-07 00:00:00,Premium 5 + Expenses,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,6,7,0
5946D8B5-3B17-4C41-9FF8-F646CACE14A4,139,!gELIT,Active,2015-09-07 04:08:49,2015-09-07 00:00:00,Premium 20,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,5,0
B1D5886C-F34F-4488-972E-CD4064137309,138,!w0s1z,Active,2015-04-23 02:42:39,2015-04-23 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,6,5,0
445806BF-7C2A-4B9A-A8DD-CA47D310D144,103,!l20cg,Active,2017-05-11 06:37:52,2017-05-11 00:00:00,Standard,,Online,Unknown,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,1,0,0
20F0A55E-1B47-4E26-A360-6B9BEDB25FDB,120,!Ie46o,Active,2012-10-25 10:03:39,2013-02-07 00:00:00,Premium 20,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,6,7,0
3207AC6E-D209-4C70-8AE7-12A4546949D8,121,!xttQ4,Active,2018-07-03 23:20:45,2018-08-14 00:00:00,Standard,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,1,0
0F84A3A5-8969-46E3-BAB6-AE54CB19CCDD,156,!cJcmg,Active,2012-07-23 05:29:59,2012-08-23 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,12,0
B90BF3B9-E2D0-48A5-8C89-1530C542EDA2,150,!oQ1Ig,Deleted,2016-10-25 04:16:31,2016-10-25 00:00:00,Unknown,2018-10-02 15:31:20.523,Partner,Bookkeeper,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,0,AU,1,1,0
8762B28E-02F0-4306-8E4B-20F8DF1B1695,166,!Tasdw,Active,2016-09-26 09:48:19,2016-11-27 00:00:00,Premium 5,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,0,1,AU,3,0,0
6BB6A35D-FF55-40F0-B2D5-11A6B8781BFC,102,!uaenL,Active,2018-06-24 23:06:16,2019-05-16 00:00:00,Standard,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,2,0
CC88731F-08AA-4576-BAE7-0EAFFB4D7CF7,103,!YmaDF,Active,2013-01-08 22:28:35,2013-01-09 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,7,1,0
87F9E0F0-2872-4F01-B410-95AAE9CB88BE,128,!AM2GH,Active,2016-01-04 23:14:52,2016-01-05 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,5,5,0
3D03FA70-510C-4593-A2C0-15622E4DA1A0,152,!mvHpz,Active,2014-12-12 04:03:14,2018-04-04 00:00:00,Premium 20,,Partner,Bookkeeper,Australian Cash Basis,Australian Monthly,Australian GST,None,None,1,1,AU,1,1,0
B90DF37B-5F07-4A58-BF02-3DFFE065A3BE,84,!4Mi98,Active,2017-03-09 02:28:40,2019-05-20 00:00:00,Starter,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,2,0
2F7B393F-D23D-4635-8689-04B8260150AE,134,!rzP3Y,Active,2018-02-19 05:15:44,2018-02-19 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,7,0
6199CC9D-54D9-45AD-A9B8-9B8D50CA96C3,114,!vYlEq,Active,2014-04-24 02:35:33,2014-04-24 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,5,0
945130EF-454F-4A77-BD52-14166CFC6285,157,!svflv,Active,2013-12-19 23:37:30,2019-07-25 00:00:00,Starter,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,5,5,0
27752393-B7FE-4486-A291-F0501F083C9C,150,!T8WhU,Deleted,2016-10-29 22:38:16,2016-10-30 00:00:00,Unknown,2018-11-29 14:32:25.237,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,0,AU,2,5,0
87E48BA3-C549-4831-8961-9460E57FD333,104,!rRWJC,Active,2014-03-10 23:42:52,2014-03-11 00:00:00,Premium,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,12,0
D62E544C-7205-4AD2-B6CC-0D8DFBCBDBC9,116,!VMS8A,Active,2014-12-15 10:30:34,2020-01-29 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,10,2,0
BA39B56B-2C29-458A-997A-1D32AEF3000A,156,!JWLw0,Active,2012-03-19 09:47:35,2012-03-28 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,3,4,0
1FF3A69F-D03B-4708-BDCF-5EE6D2249F20,120,!ywZdQ,Active,2018-06-18 00:24:09,2018-06-18 00:00:00,Premium 100 + Expenses,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,30,3,0
F4CE6625-0598-4017-A9B3-4A2C182294EA,114,!KALtf,Active,2018-03-26 02:00:28,2019-07-15 00:00:00,Premium 20,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,5,0
5066C7B9-5572-4620-A993-26E5587D330D,88,!0px2Z,Active,2015-11-27 02:26:53,2017-09-19 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,3,7,0
73762582-C35F-48D7-AD15-3308A0602BCE,104,!usXhA,Active,2014-06-02 07:45:18,2014-07-18 00:00:00,Premium 50,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,26,1,0
7CDA8FFB-81E8-4224-8577-2B03D3CCE538,128,!FF9ke,Active,2019-06-26 05:20:43.94,2019-06-26 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,6,0
ACB0CB4E-B9A1-4CEC-85F1-CDEB6FF23C4F,132,!KxSZG,Deleted,2015-12-16 04:12:04,2016-01-18 00:00:00,Unknown,2019-04-24 15:30:28.72,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,0,AU,5,0,0
7A7A40B2-913A-487D-877E-58259D7ADE67,87,!miZvz,Active,2017-02-06 03:11:33,,Unknown,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,0,AU,0,9,0
0AB36695-233F-482C-B6CB-DC6774D46729,134,!KuEv0,Active,2018-02-12 05:18:43,2018-03-28 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,3,0
FB3EE614-6568-4661-B733-3F04A5EC0C5B,157,!5vH0Q,Active,2019-08-31 07:04:59,2019-08-31 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,1,0
848ABE5F-96D4-4092-9C1D-B49AA90801F5,116,!Ld0Pc,Active,2014-10-11 23:49:55,2015-01-20 00:00:00,Premium 20,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,5,4,0
86D8918B-C576-4ECE-964D-D84A438548F4,157,!4DL5f,Active,2013-12-11 02:01:00,2013-12-11 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,5,0
C24EBA24-7BF1-4ECF-A3F1-1F73620C5B22,102,!xz0dQ,Active,2017-05-30 00:45:28,2017-06-02 00:00:00,Premium 50,,Online,Unknown,Australian Accrual Basis,Australian Monthly,Australian GST,None,None,0,1,AU,19,0,0
E130A1F5-F207-49FF-97FD-A665A9843238,114,!AChEV,Active,2014-07-03 02:01:58,2014-07-03 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,13,0
58BAF2EF-9CBA-4B8F-81AA-4511A799795C,87,!Zqkne,Active,2017-02-03 05:29:30,2018-06-29 00:00:00,Premium 20,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,2,5,0
E9752F9D-B1E5-4669-B385-D9FFA23CD98B,156,!637GC,Active,2012-06-28 00:40:11,2012-07-04 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,2,3,0
8727B83C-114A-4A29-9FCD-314E24558798,127,!gjnZA,Active,2018-02-21 00:54:56,2018-02-21 00:00:00,Standard,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,1,0
08370CAB-9B1C-4B78-B7EF-70933FA5C751,150,!uK42K,Active,2017-01-20 05:21:55,2017-02-18 00:00:00,Premium,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,None,None,1,1,AU,7,9,0
4A1F8005-473D-44E5-84FC-337EA16EABD9,88,!PNDCA,Active,2017-08-10 05:24:25,2017-08-10 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,4,0
12FFCF62-FC40-44F5-BD97-3C5ACDD2F6A2,102,!6VS04,Active,2014-03-12 05:59:01,2016-10-27 00:00:00,Premium 5,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,4,0,0
7090751F-E603-4614-A6B5-8EEE80337396,93,!o6OPs,Active,2016-02-19 06:52:12,2018-06-15 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,6,0
BB9710A4-1258-4BE5-87BA-3BBBA752B128,126,!jCRth,Active,2015-02-18 00:30:06,2015-03-20 00:00:00,Premium 50,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,12,0
06873F12-FABE-4EC9-83F6-572FC120C07F,157,!SQj6j,Deleted,2013-07-08 03:14:24,2019-11-05 00:00:00,Unknown,2019-12-04 14:31:16.797,Partner,Bookkeeper,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,0,AU,8,9,0
A634FA05-F7AF-4CC4-BD39-B7C2941F37BB,114,!HVMGr,Active,2014-04-17 01:30:55,2014-10-04 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,2,0
03E4EEE3-E500-435F-BA2D-3AF9D598BA99,156,!amEhV,Active,2012-06-11 05:17:24,2012-08-01 00:00:00,Premium 20,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,4,4,0
6801F414-EBF5-40C3-9245-9B84BB66162C,134,!vBBFr,Active,2015-08-31 05:00:25,2015-09-07 00:00:00,Standard,,Partner,Bookkeeper,Australian Cash Basis,Australian Monthly,Australian GST,None,None,1,1,AU,1,1,0
7807533F-4C37-4CB3-990D-DCB9DFDE96B0,150,!isTLK,Active,2017-01-23 07:07:32,2019-12-03 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,2,7,0
158BE238-67A4-4B0D-8AB7-43B1C5943C13,115,!tiZB2,Active,2014-08-09 22:49:39,2014-09-28 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,5,0
D22857D6-0F49-4E42-87E6-F4C9DF888BD7,114,!ajjA4,Active,2014-04-30 05:09:01,2018-05-03 00:00:00,Premium,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,11,0
65AF4E93-A581-40FB-91EF-3E535C9707A6,102,!topIk,Active,2014-02-07 23:46:49.747,2016-10-26 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,Australian Income Times (Option 2),None,1,1,AU,2,7,0
5E52057E-2FB7-432E-A608-142A8FCAA2B0,87,!6Ae4P,Active,2017-02-06 00:01:08,2017-02-06 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,4,0
D6077DB0-9C0B-446D-BE11-5210E45AC2FB,157,!jLXb3,Active,2013-10-15 04:58:44,2019-12-30 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,0,2,0
B3040202-5079-4603-A7C9-CE99C2F3028B,150,!p1sY7,Active,2017-01-11 06:11:58,2017-01-11 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,0,10,0
FDB49A25-21FA-48E4-9EDD-096D323A9A4A,127,!a9EKb,Active,2015-01-20 03:50:27,2015-02-05 00:00:00,Premium 5,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,None,None,1,1,AU,1,4,0
CE051F61-A8A4-4FAE-AB11-FC17A530EC13,133,!mY6wY,Active,2015-07-02 03:13:22,2019-10-08 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,2,17,0
DF470C12-27F0-4DC1-B6EC-2F3F91D40F4E,87,!Ubr0Q,Active,2015-12-10 00:28:01,2015-12-10 00:00:00,Standard,2019-03-29 18:10:58.817,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,1,0
55F98144-0D32-4DF7-B02F-79DD7AEE0216,150,!9oNiC,Active,2016-12-18 20:15:23,2016-12-21 00:00:00,Standard,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,8,0
7B6364E4-B1BA-43B8-9FCD-7130224837C3,138,!71Z49,Active,2015-12-02 02:32:45,2015-12-02 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,1,12,0
D5581C70-DE05-4B29-8D28-857A97AF23CB,108,!7HXZ1,Active,2014-01-06 02:36:49.98,2014-01-06 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,1,21,0
61D9D84B-CDFC-4FA9-938D-18EE4B38C051,128,!Wz3Fl,Active,2015-08-11 05:24:01,2015-09-03 00:00:00,Premium 50,,Partner,Unknown,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,6,9,0
A26AA4F8-B1BC-4877-B55E-76B364CFB4B3,102,!Ceoi9,Active,2012-05-11 07:17:39,2012-05-11 00:00:00,Premium 5,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,2,0
EED98DD4-3DFD-4577-882F-768FAFDD8B07,145,!5kEbD,Active,2017-07-17 23:05:22.043,2017-08-16 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,1,7,0
38E611DF-9E3D-486E-8CBA-F6833B7AC737,72,!ue0Ew,Active,2016-05-26 01:36:40,2016-05-26 00:00:00,Standard,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,6,5,0
698F81B2-9E1D-4B9F-B792-7998FD230FBD,150,!Hf1oH,Active,2016-11-08 05:17:18,2017-02-14 00:00:00,Premium + Projects,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,3,1,0
D890AEA2-F81C-4F05-8521-41B0286EAE6E,128,!pXsX3,Active,2015-08-03 04:28:57,2015-08-03 00:00:00,Premium 20,,Partner,Accountant,Australian Accrual Basis,Australian Quarterly (Option 1),Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,7,15,0
B1715427-BD3D-4383-A63B-281F34BF1470,145,!Rrp3T,Active,2018-07-19 02:49:42,2018-07-22 00:00:00,Starter,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,Australian Income Times (Option 2),None,1,1,AU,1,1,0
9148AFFC-CADC-427A-A028-BE80273593C8,102,!JJF7v,Active,2017-06-12 05:38:50.903,2017-07-07 00:00:00,GST Cashbook,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,0,2,0
3708496E-D188-4AFC-BA89-5845303A613C,102,!Xb3Sx,Active,2017-06-28 00:56:10,2017-06-29 00:00:00,Premium,,Partner,Bookkeeper,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,4,3,0
AF5F5099-445C-461A-916B-733A8D8061A0,87,!4RItQ,Active,2015-05-11 03:44:24,2015-05-11 00:00:00,Premium 50,,Online,Unknown,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,0,1,AU,14,0,0
F808B506-93DF-49B5-8262-362D771D2E5E,126,!jdMYn,Active,2015-03-05 05:51:22,2020-02-14 00:00:00,Premium 5,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,1,0
30D1C521-9214-465E-8AEF-933E802EE330,114,!RRp7b,Active,2014-05-13 07:23:46,2018-03-29 00:00:00,Premium 20 + Projects,2018-02-22 14:30:27,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,2,11,0
F740D922-454B-4682-AC13-AFBC790C1474,92,!WrrpW,Active,2016-05-04 05:52:34,2016-05-04 00:00:00,Premium,,Partner,Accountant,Australian Cash Basis,Australian Quarterly (Option 1),Australian GST,None,None,1,1,AU,3,7,0
117E5559-C4BD-49BC-8E97-F127445DE2E7,132,!OkOt2,Active,2016-01-02 06:07:58,2016-10-24 00:00:00,Premium 20 + Expenses,,Partner,Accountant,Australian Accrual Basis,Australian Monthly,Australian GST,Australian Quarterly Installment (Option 1),None,1,1,AU,13,1,0
